order_received_at_local,provider_name,country,kitchen_id,brand,Total orders,# In Full noi,date
14.0,ubereats,MEX,40 JARDINES DEL VALL,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,21 SANTA TERESITA,Fonda Local,1.0,1.0,46300.0
14.0,rappi,MEX,25 TABACHINES,Órale Desayunos Turbo,1.0,1.0,46300.0
14.0,didi,MEX,13 TEC,Órale Desayunos,1.0,1.0,46300.0
14.0,rappi,MEX,25 TABACHINES,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
14.0,ubereats,MEX,17 CUMBRES,Brunch & Munch,1.0,1.0,46300.0
14.0,ubereats,MEX,12 DEL VALLE,Avocalia,1.0,1.0,46300.0
14.0,rappi,MEX,16 PEDREGAL,Que Chicken,1.0,1.0,46300.0
14.0,rappi,MEX,23 SANTA CATARINA,Green House,1.0,1.0,46300.0
14.0,rappi,MEX,23 SANTA CATARINA,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46300.0
14.0,ubereats,MEX,15 LINDAVISTA,Avocalia,1.0,1.0,46300.0
14.0,didi,MEX,01 DOCTORES,Freshlab,1.0,1.0,46300.0
14.0,rappi,MEX,01 DOCTORES,Que Chicken,1.0,1.0,46300.0
14.0,rappi,MEX,38 SALTILLO CENTRO,Green House,1.0,1.0,46300.0
14.0,didi,MEX,13 TEC,Mr Beast Burger,1.0,1.0,46300.0
14.0,didi,MEX,41 VOLCANES,Avocalia,1.0,1.0,46300.0
14.0,rappi,MEX,37 CANEK,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
14.0,ubereats,MEX,34 TLAQUEPAQUE,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,45 ESTADIO,LA PANQUEQUERIA,1.0,1.0,46300.0
14.0,didi,MEX,05 COAPA,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,16 PEDREGAL,House of Salads,1.0,1.0,46300.0
14.0,ubereats,MEX,09 CHURUBUSCO,Honest Food,1.0,1.0,46300.0
14.0,didi,MEX,20 ESMERALDA,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,28 CARRETERA NACIONA,Avocalia,1.0,1.0,46300.0
14.0,didi,MEX,34 TLAQUEPAQUE,Mr Beast Burger,1.0,1.0,46300.0
14.0,didi,MEX,27 IZTAPALAPA,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,41 VOLCANES,House of Salads,1.0,1.0,46300.0
14.0,rappi,MEX,17 CUMBRES,Órale Desayunos,1.0,1.0,46300.0
14.0,didi,MEX,27 IZTAPALAPA,Avocalia,1.0,1.0,46300.0
14.0,rappi,MEX,20 ESMERALDA,Don Gyros & Kebab,1.0,1.0,46300.0
14.0,rappi,MEX,13 TEC,Fonda Local turbo,1.0,1.0,46300.0
14.0,didi,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46300.0
14.0,rappi,MEX,13 TEC,Órale Desayunos Turbo,1.0,1.0,46300.0
14.0,didi,MEX,03 POLANCO,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46300.0
14.0,rappi,MEX,22 SAN NICOLAS,Que Chicken,1.0,1.0,46300.0
14.0,ubereats,MEX,06 SATELITE,Órale Desayunos,1.0,1.0,46300.0
14.0,rappi,MEX,28 CARRETERA NACIONA,Brunch & Munch,1.0,1.0,46300.0
14.0,ubereats,MEX,27 IZTAPALAPA,Que Chicken,1.0,1.0,46300.0
14.0,didi,MEX,34 TLAQUEPAQUE,Don Gyros & Kebab,1.0,1.0,46300.0
14.0,ubereats,MEX,45 ESTADIO,House of Salads,1.0,1.0,46300.0
14.0,rappi,MEX,41 VOLCANES,Que Chicken,1.0,1.0,46300.0
14.0,rappi,MEX,21 SANTA TERESITA,Que Chicken,1.0,1.0,46300.0
14.0,rappi,MEX,41 VOLCANES,Honest Food,1.0,1.0,46300.0
14.0,didi,MEX,01 DOCTORES,House of Salads,1.0,1.0,46300.0
14.0,rappi,MEX,37 CANEK,Green House,1.0,1.0,46300.0
14.0,ubereats,MEX,52 MANACAR,Mega Greens (Super Ensaladas),1.0,1.0,46300.0
14.0,ubereats,MEX,25 TABACHINES,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,24 METEPEC,Numa Cocina Mediterranea,1.0,1.0,46300.0
14.0,rappi,MEX,30 LINCOLN,AVOCALIA TURBO,1.0,1.0,46300.0
14.0,rappi,MEX,12 DEL VALLE,LA PANQUEQUERIA,1.0,1.0,46300.0
14.0,ubereats,MEX,03 POLANCO,Avocalia,1.0,1.0,46300.0
14.0,didi,MEX,06 SATELITE,Avocalia,1.0,1.0,46300.0
14.0,rappi,MEX,17 CUMBRES,Foodhub,1.0,1.0,46300.0
14.0,didi,MEX,15 LINDAVISTA,Green House,1.0,1.0,46300.0
14.0,rappi,MEX,30 LINCOLN,Foodhub,1.0,1.0,46300.0
14.0,rappi,MEX,09 CHURUBUSCO,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,10 SAN JERONIMO,Fonda Local,1.0,1.0,46300.0
14.0,ubereats,MEX,41 VOLCANES,Numa Cocina Mediterranea,1.0,1.0,46300.0
14.0,rappi,MEX,02 SAN ANGEL,Avocalia Desayunos Turbo,1.0,1.0,46300.0
14.0,ubereats,MEX,16 PEDREGAL,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,22 SAN NICOLAS,Freshlab,1.0,1.0,46300.0
14.0,didi,MEX,25 TABACHINES,Que Chicken,1.0,1.0,46300.0
14.0,didi,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46300.0
14.0,ubereats,MEX,37 CANEK,Green House,1.0,1.0,46300.0
14.0,ubereats,MEX,13 TEC,Avocalia,1.0,1.0,46300.0
14.0,rappi,MEX,38 SALTILLO CENTRO,Foodhub,1.0,1.0,46300.0
14.0,rappi,MEX,45 ESTADIO,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,16 PEDREGAL,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
14.0,ubereats,MEX,01 DOCTORES,Brunch & Munch,1.0,1.0,46300.0
14.0,rappi,MEX,34 TLAQUEPAQUE,Que Chicken,1.0,1.0,46300.0
14.0,didi,MEX,09 CHURUBUSCO,Fonda Local,1.0,1.0,46300.0
14.0,rappi,MEX,24 METEPEC,Honest Food,1.0,1.0,46300.0
14.0,didi,MEX,01 DOCTORES,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,38 SALTILLO CENTRO,Tender Lovers,1.0,1.0,46300.0
14.0,rappi,MEX,38 SALTILLO CENTRO,Órale Chilaquiles,1.0,1.0,46300.0
14.0,rappi,MEX,40 JARDINES DEL VALL,Honest Food,1.0,1.0,46300.0
14.0,rappi,MEX,31 MONTEJO,Que Chicken,1.0,1.0,46300.0
14.0,didi,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46300.0
14.0,ubereats,MEX,12 DEL VALLE,Mr Beast Burger,1.0,1.0,46300.0
14.0,didi,MEX,27 IZTAPALAPA,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,10 SAN JERONIMO,Que Chicken,1.0,1.0,46300.0
14.0,ubereats,MEX,25 TABACHINES,Green House,1.0,1.0,46300.0
14.0,rappi,MEX,10 SAN JERONIMO,Mr Beast Burger Turbo,1.0,1.0,46300.0
14.0,rappi,MEX,14 JARDINES,Órale Desayunos,1.0,1.0,46300.0
14.0,rappi,MEX,45 ESTADIO,Don Gyros & Kebab,1.0,1.0,46300.0
14.0,rappi,MEX,34 TLAQUEPAQUE,Honest Food,1.0,1.0,46300.0
14.0,ubereats,MEX,19 LA CALMA,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,37 CANEK,Green House,1.0,1.0,46300.0
14.0,ubereats,MEX,13 TEC,House of Salads,1.0,1.0,46300.0
14.0,rappi,MEX,27 IZTAPALAPA,Brunch & Munch,1.0,1.0,46300.0
14.0,ubereats,MEX,17 CUMBRES,Órale Desayunos,1.0,1.0,46300.0
14.0,ubereats,MEX,03 POLANCO,Avocalia,1.0,1.0,46300.0
14.0,didi,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46300.0
14.0,rappi,MEX,31 MONTEJO,Chicken Tenders Hub,1.0,1.0,46300.0
14.0,rappi,MEX,25 TABACHINES,Que Chicken,1.0,1.0,46300.0
14.0,ubereats,MEX,34 TLAQUEPAQUE,Numa Cocina Mediterranea,1.0,1.0,46300.0
14.0,ubereats,MEX,16 PEDREGAL,Green House,1.0,1.0,46300.0
14.0,ubereats,MEX,13 TEC,Órale Desayunos,1.0,1.0,46300.0
14.0,rappi,MEX,31 MONTEJO,Mr Beast Burger,1.0,1.0,46300.0
14.0,didi,MEX,34 TLAQUEPAQUE,Mr Beast Burger,1.0,0.0,46300.0
14.0,rappi,MEX,31 MONTEJO,House of Burgers,1.0,1.0,46300.0
14.0,ubereats,MEX,40 JARDINES DEL VALL,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
14.0,ubereats,MEX,20 ESMERALDA,Signature Salads,1.0,1.0,46300.0
14.0,rappi,MEX,09 CHURUBUSCO,Tastyfoods turbo,1.0,0.0,46300.0
14.0,rappi,MEX,45 ESTADIO,Green House,1.0,1.0,46300.0
14.0,ubereats,MEX,19 LA CALMA,House of Salads,1.0,1.0,46300.0
14.0,ubereats,MEX,27 IZTAPALAPA,The Salad Project,1.0,1.0,46300.0
14.0,ubereats,MEX,06 SATELITE,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,31 MONTEJO,Honest Food,1.0,1.0,46300.0
14.0,rappi,MEX,28 CARRETERA NACIONA,LA PANQUEQUERIA,1.0,1.0,46300.0
14.0,rappi,MEX,12 DEL VALLE,Que Chicken,1.0,1.0,46300.0
14.0,didi,MEX,15 LINDAVISTA,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,34 TLAQUEPAQUE,Honest Food,1.0,1.0,46300.0
14.0,rappi,MEX,01 DOCTORES,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
14.0,didi,MEX,02 SAN ANGEL,Que Chicken,1.0,1.0,46300.0
14.0,rappi,MEX,45 ESTADIO,Honest Food,1.0,1.0,46300.0
14.0,ubereats,MEX,19 LA CALMA,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,37 CANEK,Honest Food,1.0,1.0,46300.0
14.0,ubereats,MEX,02 SAN ANGEL,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,22 SAN NICOLAS,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,11 AZCAPOTZALCO,House of Salads,1.0,1.0,46300.0
14.0,rappi,MEX,03 POLANCO,Que Chicken,1.0,1.0,46300.0
14.0,didi,MEX,05 COAPA,Mr Beast Burger,1.0,1.0,46300.0
14.0,didi,MEX,30 LINCOLN,Órale Desayunos,1.0,1.0,46300.0
14.0,ubereats,MEX,10 SAN JERONIMO,Honest Food,1.0,1.0,46300.0
14.0,didi,MEX,31 MONTEJO,Fonda Local,1.0,1.0,46300.0
14.0,rappi,MEX,10 SAN JERONIMO,The Egg Spot,1.0,1.0,46300.0
14.0,rappi,MEX,38 SALTILLO CENTRO,Chemaquiles,1.0,1.0,46300.0
14.0,ubereats,MEX,20 ESMERALDA,The Wrap Company MX,1.0,1.0,46300.0
14.0,rappi,MEX,25 TABACHINES,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,13 TEC,Don Gyros & Kebab,1.0,1.0,46300.0
14.0,rappi,MEX,34 TLAQUEPAQUE,Cocina Corrida,1.0,1.0,46300.0
14.0,didi,MEX,31 MONTEJO,House of Salads,1.0,1.0,46300.0
14.0,didi,MEX,52 MANACAR,Avocalia,1.0,1.0,46300.0
14.0,didi,MEX,22 SAN NICOLAS,Avocalia,1.0,1.0,46300.0
14.0,didi,MEX,27 IZTAPALAPA,House of Salads,1.0,1.0,46300.0
14.0,ubereats,MEX,17 CUMBRES,The Breakfast Club,1.0,1.0,46300.0
14.0,didi,MEX,16 PEDREGAL,Avocalia,1.0,1.0,46300.0
14.0,rappi,MEX,23 SANTA CATARINA,Mr Beast Burger,1.0,1.0,46300.0
14.0,didi,MEX,05 COAPA,Que Chicken,1.0,1.0,46300.0
14.0,didi,MEX,20 ESMERALDA,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,34 TLAQUEPAQUE,Numa Cocina Mediterranea,1.0,1.0,46300.0
14.0,rappi,MEX,14 JARDINES,Numa Cocina Mediterranea,1.0,1.0,46300.0
14.0,rappi,MEX,19 LA CALMA,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,14 JARDINES,Fonda Local,1.0,1.0,46300.0
14.0,didi,MEX,34 TLAQUEPAQUE,Signature Salads,1.0,1.0,46300.0
14.0,ubereats,MEX,09 CHURUBUSCO,Avocalia,1.0,1.0,46300.0
14.0,ubereats,MEX,21 SANTA TERESITA,The Breakfast Club,1.0,1.0,46300.0
14.0,didi,MEX,34 TLAQUEPAQUE,Órale Desayunos,1.0,1.0,46300.0
14.0,rappi,MEX,41 VOLCANES,Brunch & Munch,1.0,0.0,46300.0
14.0,ubereats,MEX,20 ESMERALDA,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,41 VOLCANES,Que Chicken,1.0,1.0,46300.0
14.0,ubereats,MEX,15 LINDAVISTA,Brunch & Munch,1.0,1.0,46300.0
14.0,didi,MEX,19 LA CALMA,Foodhub,1.0,1.0,46300.0
14.0,ubereats,MEX,15 LINDAVISTA,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,21 SANTA TERESITA,Green House,1.0,1.0,46300.0
14.0,ubereats,MEX,11 AZCAPOTZALCO,Avocalia,1.0,1.0,46300.0
14.0,didi,MEX,09 CHURUBUSCO,Mr Beast Burger,1.0,1.0,46300.0
14.0,ubereats,MEX,27 IZTAPALAPA,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,25 TABACHINES,LA PANQUEQUERIA,1.0,1.0,46300.0
14.0,didi,MEX,20 ESMERALDA,Avocalia,1.0,1.0,46300.0
14.0,rappi,MEX,15 LINDAVISTA,Mr Beast Burger,1.0,1.0,46300.0
14.0,rappi,MEX,41 VOLCANES,Honest Food,1.0,1.0,46300.0
14.0,ubereats,MEX,19 LA CALMA,Green House,1.0,1.0,46300.0
14.0,ubereats,MEX,04 SANTA FE,House of Salads,1.0,1.0,46300.0
14.0,rappi,MEX,09 CHURUBUSCO,Honest Food Turbo,1.0,1.0,46300.0
14.0,ubereats,MEX,28 CARRETERA NACIONA,Numa Cocina Mediterranea,1.0,1.0,46300.0
14.0,didi,MEX,15 LINDAVISTA,The Wrap Company MX,1.0,1.0,46300.0
15.0,rappi,MEX,10 SAN JERONIMO,Subs & Soups,1.0,1.0,46300.0
15.0,rappi,MEX,19 LA CALMA,Don Gyros & Kebab,1.0,1.0,46300.0
15.0,ubereats,MEX,01 DOCTORES,Que Chicken,1.0,1.0,46300.0
15.0,rappi,MEX,22 SAN NICOLAS,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,22 SAN NICOLAS,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,25 TABACHINES,Chicken Tenders Hub,1.0,1.0,46300.0
15.0,rappi,MEX,13 TEC,Green House,1.0,1.0,46300.0
15.0,ubereats,MEX,45 ESTADIO,House of Salads,1.0,1.0,46300.0
15.0,rappi,MEX,15 LINDAVISTA,Signature Salads,1.0,1.0,46300.0
15.0,ubereats,MEX,01 DOCTORES,Don Gyros & Kebab,1.0,1.0,46300.0
15.0,ubereats,MEX,12 DEL VALLE,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,38 SALTILLO CENTRO,Green House,1.0,1.0,46300.0
15.0,rappi,MEX,25 TABACHINES,Cocina Corrida,1.0,1.0,46300.0
15.0,rappi,MEX,31 MONTEJO,Green House,1.0,1.0,46300.0
15.0,rappi,MEX,34 TLAQUEPAQUE,Tender Lovers,1.0,1.0,46300.0
15.0,didi,MEX,27 IZTAPALAPA,Mr Beast Burger,1.0,1.0,46300.0
15.0,didi,MEX,01 DOCTORES,Avocalia,1.0,1.0,46300.0
15.0,ubereats,MEX,09 CHURUBUSCO,Avocalia,1.0,1.0,46300.0
15.0,ubereats,MEX,21 SANTA TERESITA,Numa Cocina Mediterranea,1.0,1.0,46300.0
15.0,rappi,MEX,14 JARDINES,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
15.0,rappi,MEX,10 SAN JERONIMO,Órale Desayunos Turbo,1.0,1.0,46300.0
15.0,ubereats,MEX,31 MONTEJO,LA PANQUEQUERIA,1.0,1.0,46300.0
15.0,ubereats,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46300.0
15.0,rappi,MEX,13 TEC,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
15.0,ubereats,MEX,31 MONTEJO,Green House,1.0,1.0,46300.0
15.0,rappi,MEX,03 POLANCO,La Panquequería Turbo,1.0,1.0,46300.0
15.0,rappi,MEX,11 AZCAPOTZALCO,Cocina Corrida,1.0,1.0,46300.0
15.0,rappi,MEX,21 SANTA TERESITA,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,41 VOLCANES,Órale Chilaquiles,1.0,1.0,46300.0
15.0,didi,MEX,14 JARDINES,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,25 TABACHINES,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,25 TABACHINES,Órale Desayunos,1.0,1.0,46300.0
15.0,rappi,MEX,01 DOCTORES,Honest Food,1.0,1.0,46300.0
15.0,rappi,MEX,13 TEC,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
15.0,ubereats,MEX,23 SANTA CATARINA,Sandwiches & Soups,1.0,1.0,46300.0
15.0,ubereats,MEX,40 JARDINES DEL VALL,Órale Desayunos,1.0,1.0,46300.0
15.0,rappi,MEX,21 SANTA TERESITA,Don Gyros & Kebab,1.0,1.0,46300.0
15.0,ubereats,MEX,05 COAPA,Green House,1.0,1.0,46300.0
15.0,ubereats,MEX,19 LA CALMA,Órale Desayunos,1.0,1.0,46300.0
15.0,ubereats,MEX,45 ESTADIO,Green House,1.0,1.0,46300.0
15.0,ubereats,MEX,02 SAN ANGEL,House of Salads,1.0,1.0,46300.0
15.0,didi,MEX,01 DOCTORES,Don Gyros & Kebab,1.0,1.0,46300.0
15.0,didi,MEX,27 IZTAPALAPA,Mr Beast Burger,1.0,1.0,46300.0
15.0,ubereats,MEX,19 LA CALMA,Avocalia,1.0,1.0,46300.0
15.0,ubereats,MEX,20 ESMERALDA,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,19 LA CALMA,Cocina Corrida,1.0,1.0,46300.0
15.0,rappi,MEX,06 SATELITE,Mr Beast Burger,1.0,1.0,46300.0
15.0,ubereats,MEX,01 DOCTORES,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,37 CANEK,Numa Cocina Mediterranea,1.0,1.0,46300.0
15.0,didi,MEX,13 TEC,Honest Food,1.0,1.0,46300.0
15.0,rappi,MEX,22 SAN NICOLAS,Honest Food,1.0,1.0,46300.0
15.0,rappi,MEX,16 PEDREGAL,Honest Food,1.0,0.0,46300.0
15.0,ubereats,MEX,10 SAN JERONIMO,Honest Food,1.0,1.0,46300.0
15.0,didi,MEX,14 JARDINES,Fonda Local,1.0,1.0,46300.0
15.0,rappi,MEX,05 COAPA,FC Barcelona,1.0,1.0,46300.0
15.0,rappi,MEX,27 IZTAPALAPA,Que Chicken,1.0,1.0,46300.0
15.0,rappi,MEX,13 TEC,Honest Food,1.0,1.0,46300.0
15.0,didi,MEX,41 VOLCANES,Mr Beast Burger,1.0,1.0,46300.0
15.0,didi,MEX,24 METEPEC,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,03 POLANCO,Green House Turbo,1.0,1.0,46300.0
15.0,rappi,MEX,31 MONTEJO,Órale Desayunos,1.0,1.0,46300.0
15.0,didi,MEX,09 CHURUBUSCO,Que Chicken,1.0,1.0,46300.0
15.0,rappi,MEX,15 LINDAVISTA,Green House,1.0,1.0,46300.0
15.0,ubereats,MEX,15 LINDAVISTA,Avocalia,1.0,1.0,46300.0
15.0,ubereats,MEX,15 LINDAVISTA,Honest Food,1.0,1.0,46300.0
15.0,rappi,MEX,27 IZTAPALAPA,Pozórale,1.0,1.0,46300.0
15.0,ubereats,MEX,40 JARDINES DEL VALL,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,38 SALTILLO CENTRO,Órale Desayunos,1.0,1.0,46300.0
15.0,rappi,MEX,45 ESTADIO,Órale Desayunos,1.0,1.0,46300.0
15.0,rappi,MEX,45 ESTADIO,Don Gyros & Kebab,1.0,1.0,46300.0
15.0,ubereats,MEX,19 LA CALMA,Green House,1.0,1.0,46300.0
15.0,didi,MEX,31 MONTEJO,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,14 JARDINES,Honest Food,1.0,1.0,46300.0
15.0,didi,MEX,31 MONTEJO,The Wrap Company MX,1.0,1.0,46300.0
15.0,ubereats,MEX,02 SAN ANGEL,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,21 SANTA TERESITA,Que Chicken,1.0,1.0,46300.0
15.0,didi,MEX,30 LINCOLN,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,27 IZTAPALAPA,Mr Beast Burger,1.0,1.0,46300.0
15.0,ubereats,MEX,09 CHURUBUSCO,Green House,1.0,1.0,46300.0
15.0,rappi,MEX,13 TEC,Que Chicken,1.0,1.0,46300.0
15.0,rappi,MEX,30 LINCOLN,Mr Beast Burger Turbo,1.0,1.0,46300.0
15.0,rappi,MEX,05 COAPA,Fonda Local,1.0,1.0,46300.0
15.0,didi,MEX,09 CHURUBUSCO,Fonda Local,1.0,1.0,46300.0
15.0,rappi,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46300.0
15.0,didi,MEX,16 PEDREGAL,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,45 ESTADIO,Tender Lovers,1.0,1.0,46300.0
15.0,didi,MEX,27 IZTAPALAPA,House of Salads,1.0,1.0,46300.0
15.0,rappi,MEX,22 SAN NICOLAS,Don Gyros & Kebab,1.0,1.0,46300.0
15.0,rappi,MEX,20 ESMERALDA,Mr Beast Burger,1.0,1.0,46300.0
15.0,ubereats,MEX,34 TLAQUEPAQUE,Mr Beast Burger,1.0,1.0,46300.0
15.0,didi,MEX,01 DOCTORES,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,14 JARDINES,Mr Beast Burger,1.0,1.0,46300.0
15.0,ubereats,MEX,22 SAN NICOLAS,Numa Cocina Mediterranea,1.0,1.0,46300.0
15.0,ubereats,MEX,06 SATELITE,Green House,1.0,1.0,46300.0
15.0,rappi,MEX,26 CIUDAD JUDICIAL,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
15.0,rappi,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46300.0
15.0,rappi,MEX,34 TLAQUEPAQUE,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
15.0,rappi,MEX,11 AZCAPOTZALCO,Que Chicken,1.0,1.0,46300.0
15.0,ubereats,MEX,09 CHURUBUSCO,Brunch & Munch,1.0,1.0,46300.0
15.0,rappi,MEX,03 POLANCO,Fonda Local turbo,1.0,1.0,46300.0
15.0,ubereats,MEX,01 DOCTORES,The Breakfast Club,1.0,1.0,46300.0
15.0,rappi,MEX,01 DOCTORES,Green House,1.0,1.0,46300.0
15.0,ubereats,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
15.0,didi,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46300.0
15.0,ubereats,MEX,09 CHURUBUSCO,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,30 LINCOLN,Mr Beast Burger Turbo,1.0,1.0,46300.0
15.0,ubereats,MEX,03 POLANCO,Que Chicken,1.0,1.0,46300.0
15.0,rappi,MEX,06 SATELITE,Honest Food,1.0,1.0,46300.0
15.0,rappi,MEX,30 LINCOLN,Honest Food Turbo,1.0,1.0,46300.0
15.0,ubereats,MEX,16 PEDREGAL,Fonda Local,1.0,1.0,46300.0
15.0,rappi,MEX,34 TLAQUEPAQUE,Brunch & Munch,1.0,1.0,46300.0
15.0,rappi,MEX,37 CANEK,Tasty Foods,1.0,1.0,46300.0
15.0,didi,MEX,05 COAPA,Mr Beast Burger,1.0,1.0,46300.0
15.0,ubereats,MEX,12 DEL VALLE,Avocalia,1.0,1.0,46300.0
15.0,didi,MEX,01 DOCTORES,Avocalia,1.0,1.0,46300.0
15.0,ubereats,MEX,31 MONTEJO,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,12 DEL VALLE,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,09 CHURUBUSCO,Que Chicken,1.0,1.0,46300.0
15.0,rappi,MEX,23 SANTA CATARINA,Honest Food,1.0,1.0,46300.0
15.0,ubereats,MEX,13 TEC,Sandwiches & Soups,1.0,1.0,46300.0
15.0,ubereats,MEX,11 AZCAPOTZALCO,House of Salads,1.0,1.0,46300.0
15.0,ubereats,MEX,41 VOLCANES,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,05 COAPA,Brunch & Munch,1.0,1.0,46300.0
15.0,didi,MEX,01 DOCTORES,Avocalia,1.0,1.0,46300.0
15.0,ubereats,MEX,23 SANTA CATARINA,La Neta Burgers (Orale Burgers),1.0,1.0,46300.0
15.0,ubereats,MEX,34 TLAQUEPAQUE,The Egg Spot,1.0,1.0,46300.0
15.0,ubereats,MEX,31 MONTEJO,Green House,1.0,1.0,46300.0
15.0,didi,MEX,03 POLANCO,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,01 DOCTORES,Fonda Local,1.0,1.0,46300.0
15.0,rappi,MEX,30 LINCOLN,Órale Desayunos Turbo,1.0,1.0,46300.0
15.0,ubereats,MEX,01 DOCTORES,Green House,1.0,1.0,46300.0
15.0,didi,MEX,21 SANTA TERESITA,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,37 CANEK,Chemaquiles,1.0,1.0,46300.0
15.0,rappi,MEX,01 DOCTORES,Brunch & Munch,1.0,1.0,46300.0
15.0,ubereats,MEX,09 CHURUBUSCO,Avocalia,1.0,1.0,46300.0
15.0,didi,MEX,40 JARDINES DEL VALL,Honest Food,1.0,0.0,46300.0
15.0,rappi,MEX,12 DEL VALLE,Que Chicken,1.0,1.0,46300.0
15.0,ubereats,MEX,01 DOCTORES,House of Salads,1.0,1.0,46300.0
15.0,ubereats,MEX,09 CHURUBUSCO,Avocalia,1.0,1.0,46300.0
15.0,ubereats,MEX,24 METEPEC,Green House,1.0,1.0,46300.0
15.0,didi,MEX,04 SANTA FE,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,27 IZTAPALAPA,The Breakfast Club,1.0,1.0,46300.0
15.0,rappi,MEX,34 TLAQUEPAQUE,Mr Beast Burger,1.0,1.0,46300.0
15.0,rappi,MEX,13 TEC,Signature Salads,1.0,1.0,46300.0
15.0,ubereats,MEX,24 METEPEC,Avocalia,1.0,1.0,46300.0
15.0,rappi,MEX,09 CHURUBUSCO,Tender Lovers,1.0,1.0,46300.0
15.0,ubereats,MEX,09 CHURUBUSCO,Mr Beast Burger,1.0,0.0,46300.0
15.0,rappi,MEX,37 CANEK,Órale Chilaquiles,1.0,1.0,46300.0
15.0,ubereats,MEX,01 DOCTORES,Numa Cocina Mediterranea,1.0,1.0,46300.0
